transaction_id,transaction_datetime,customer_id,customer_segment,product_id,product_name,category,unit_price,quantity,discount_pct,tax_pct,shipping_cost,subtotal,discount_amount,tax_amount,total_amount,channel,fulfillment_type,shipper,country,city,payment_mode,payment_status,order_status,coupon_code,source_campaign,referrer,store_id,sales_rep_id,return_flag,return_reason
TX20250000483,2025-01-17 03:46:00,CUST100974,Enterprise,PROD1007,Mouse,Accessories,5686.3,1,0.0,0.18,79.0,5686.3,0.0,1023.53,6788.83,Store,Ship,FedEx,Germany,Berlin,Visa,Success,Shipped,,,Direct,STR001,,0,
TX20250000484,2025-02-06 09:16:00,CUST101020,Retail,PROD1002,Tablet,Electronics,34683.18,8,0.0,0.12,49.0,277465.44,0.0,33295.85,310810.29,Store,Ship,Delhivery,UK,London,PayPal,Success,Delivered,,EMAIL_NEWS,Affiliate,STR002,SR1002,0,
TX20250000485,2025-02-16 15:17:00,CUST101355,Enterprise,PROD1007,Mouse,Accessories,3952.78,4,0.0,0.18,99.0,15811.12,0.0,2846.0,18756.12,Store,Pickup,,Canada,Toronto,,Success,Delivered,,,YouTube,STR004,SR1002,0,
TX20250000486,2025-01-13 17:36:00,CUST100770,Enterprise,PROD1007,Mouse,Accessories,5004.21,5,0.0,0.05,79.0,25021.05,0.0,1251.05,26351.1,Online,Ship,BlueDart,Canada,Montreal,COD,Success,Delivered,,SOCIAL_ADS,YouTube,STR003,,0,
TX20250000487,2025-07-22 21:55:00,CUST100224,Enterprise,PROD1010,Office Chair,Furniture,17249.69,4,0.1,0.18,0.0,68998.76,6899.88,11177.8,73276.68,Marketplace,Pickup,,Canada,Vancouver,UPI,Success,Delivered,SAVE15,DIWALI2025,LinkedIn,STR002,,0,
TX20250000488,2025-05-17 23:07:00,CUST100125,Retail,PROD1009,Printer,Office,30717.23,4,0.0,0.05,79.0,122868.92,0.0,6143.45,129091.37,MobileApp,Pickup,,UK,London,PayPal,Success,Delivered,,DIWALI2025,LinkedIn,STR002,,0,
TX20250000489,2025-05-29 07:53:00,CUST100843,SME,PROD1000,Laptop,Electronics,59921.53,6,0.0,0.18,49.0,359529.18,0.0,64715.25,424293.43,MobileApp,Ship,BlueDart,USA,Boston,MasterCard,Success,Delivered,,,LinkedIn,STR001,,0,
TX20250000490,2025-02-26 16:53:00,CUST100040,SME,PROD1000,Laptop,Electronics,118201.53,2,0.0,0.12,0.0,236403.06,0.0,28368.37,264771.43,Marketplace,Digital,,Canada,Calgary,MasterCard,Success,Delivered,,NEW_USER10,YouTube,STR004,,0,
TX20250000491,2025-03-15 13:12:00,CUST100799,SME,PROD1009,Printer,Office,19542.86,2,0.0,0.05,0.0,39085.72,0.0,1954.29,41040.01,Marketplace,Ship,FedEx,USA,Austin,UPI,Failed,Cancelled,,FESTIVE15,Instagram,STR002,,0,
TX20250000492,2025-05-18 02:24:00,CUST100892,Corporate,PROD1007,Mouse,Accessories,4522.72,2,0.15,0.18,0.0,9045.44,1356.82,1383.95,9072.57,Online,Digital,,USA,Austin,MasterCard,Success,Delivered,,EMAIL_NEWS,Facebook,STR004,,0,
TX20250000493,2025-04-26 23:28:00,CUST100188,Retail,PROD1009,Printer,Office,23027.9,9,0.0,0.12,79.0,207251.1,0.0,24870.13,232200.23,Store,Ship,BlueDart,Canada,Calgary,Amex,Success,Confirmed,,FESTIVE15,Instagram,STR004,SR1002,0,
TX20250000494,2025-03-25 22:27:00,CUST100409,Enterprise,PROD1006,Keyboard,Accessories,2504.39,1,0.0,0.12,0.0,2504.39,0.0,300.53,2804.92,Marketplace,Digital,,Canada,Vancouver,COD,Success,Delivered,,SUMMER_SALE,Affiliate,STR001,,0,
TX20250000495,2025-07-23 21:52:00,CUST101353,Enterprise,PROD1004,Camera,Electronics,34068.82,2,0.0,0.18,0.0,68137.64,0.0,12264.78,80402.42,Marketplace,Digital,,India,Hyderabad,Amex,Success,Shipped,,SOCIAL_ADS,Instagram,STR003,,0,
TX20250000496,2025-06-14 05:06:00,CUST100840,SME,PROD1013,SSD 1TB,Storage,3649.2,1,0.1,0.05,49.0,3649.2,364.92,164.21,3497.49,MobileApp,Pickup,,UK,Birmingham,NetBanking,Success,Delivered,SAVE10,DIWALI2025,Facebook,,,0,
TX20250000497,2025-09-01 11:15:00,CUST100393,Retail,PROD1003,Headphones,Electronics,10571.19,3,0.0,0.12,149.0,31713.57,0.0,3805.63,35668.2,Marketplace,Pickup,,Canada,Calgary,Amex,Pending,Placed,,NEW_USER10,Google,,,0,
TX20250000498,2025-02-20 08:31:00,CUST100529,SME,PROD1010,Office Chair,Furniture,22768.33,4,0.1,0.18,0.0,91073.32,9107.33,14753.88,96719.87,MobileApp,Digital,,India,Ahmedabad,PayPal,Success,Returned,WELCOME,FESTIVE15,Instagram,,,1,Not as described
TX20250000499,2025-07-19 12:21:00,CUST100744,Retail,PROD1006,Keyboard,Accessories,1642.46,6,0.05,0.18,149.0,9854.76,492.74,1685.16,11196.18,MobileApp,Ship,BlueDart,India,Mumbai,UPI,Failed,Refunded,LOYALTY,DIWALI2025,Direct,STR001,,1,Size/fit issue
TX20250000500,2025-08-14 12:14:00,CUST100250,SME,PROD1005,Smart Watch,Wearables,4440.79,3,0.05,0.18,0.0,13322.37,666.12,2278.12,14934.37,Marketplace,Digital,,USA,Seattle,MasterCard,Success,Shipped,SAVE15,NEW_USER10,Affiliate,STR003,,0,
TX20250000501,2025-04-14 08:54:00,CUST101207,Retail,PROD1007,Mouse,Accessories,4797.06,10,0.0,0.18,199.0,47970.6,0.0,8634.71,56804.31,Store,Ship,FedEx,UK,Leeds,UPI,Success,Shipped,,NEW_USER10,Affiliate,STR003,SR1002,0,
TX20250000502,2025-01-28 21:40:00,CUST100043,Retail,PROD1013,SSD 1TB,Storage,5242.34,4,0.05,0.18,0.0,20969.36,1048.47,3585.76,23506.65,Online,Digital,,USA,Austin,UPI,Success,Refunded,SAVE10,EMAIL_NEWS,Direct,STR004,,1,Not as described
TX20250000503,2025-07-04 09:58:00,CUST100906,Enterprise,PROD1000,Laptop,Electronics,97829.84,1,0.1,0.12,79.0,97829.84,9782.98,10565.62,98691.48,Store,Pickup,,India,Hyderabad,MasterCard,Pending,Placed,SAVE15,DIWALI2025,LinkedIn,STR004,,0,
TX20250000504,2025-08-27 10:42:00,CUST100164,Enterprise,PROD1007,Mouse,Accessories,4935.22,8,0.0,0.18,99.0,39481.76,0.0,7106.72,46687.48,Marketplace,Pickup,,Germany,Berlin,Cash,Success,Delivered,,NEW_USER10,YouTube,STR004,,0,
TX20250000505,2025-02-26 14:30:00,CUST101493,SME,PROD1007,Mouse,Accessories,4363.24,1,0.0,0.18,0.0,4363.24,0.0,785.38,5148.62,Online,Ship,FedEx,USA,Boston,UPI,Success,Placed,,SOCIAL_ADS,Instagram,STR002,,0,
TX20250000506,2025-02-21 08:10:00,CUST101179,Retail,PROD1001,Phone,Electronics,11877.05,2,0.0,0.05,0.0,23754.1,0.0,1187.7,24941.8,MobileApp,Digital,,USA,Chicago,NetBanking,Failed,Confirmed,,DIWALI2025,Google,STR002,,0,
TX20250000507,2025-08-14 14:31:00,CUST100355,SME,PROD1012,Router,Networking,11612.55,3,0.0,0.12,0.0,34837.65,0.0,4180.52,39018.17,MobileApp,Ship,FedEx,Germany,Hamburg,MasterCard,Pending,Refunded,,,,STR004,,1,Size/fit issue
TX20250000508,2025-03-27 17:13:00,CUST101325,Corporate,PROD1014,Power Bank,Accessories,4143.44,2,0.0,0.05,0.0,8286.88,0.0,414.34,8701.22,Marketplace,Ship,FedEx,UK,Manchester,Visa,Success,Delivered,,,LinkedIn,STR001,,0,
TX20250000509,2025-04-03 07:43:00,CUST101161,Retail,PROD1000,Laptop,Electronics,129767.47,3,0.0,0.18,199.0,389302.41,0.0,70074.43,459575.84,Marketplace,Pickup,,Germany,Berlin,MasterCard,Success,Returned,,NEW_USER10,Affiliate,STR003,,1,Not as described
TX20250000510,2025-02-19 10:30:00,CUST100266,Enterprise,PROD1013,SSD 1TB,Storage,5556.81,9,0.0,0.05,199.0,50011.29,0.0,2500.56,52710.85,MobileApp,Pickup,,USA,Seattle,MasterCard,Failed,Placed,,NEW_USER10,Facebook,STR004,,0,
TX20250000511,2025-02-17 23:58:00,CUST100923,Corporate,PROD1005,Smart Watch,Wearables,34387.17,3,0.0,0.18,49.0,103161.51,0.0,18569.07,121779.58,Marketplace,Ship,FedEx,India,Ahmedabad,Visa,Success,Delivered,,SOCIAL_ADS,YouTube,STR003,,0,
TX20250000512,2025-01-19 22:54:00,CUST101223,SME,PROD1001,Phone,Electronics,26614.26,1,0.0,0.05,99.0,26614.26,0.0,1330.71,28043.97,Online,Ship,UPS,UK,Manchester,UPI,Success,Delivered,,SOCIAL_ADS,,,,0,
TX20250000513,2025-01-29 01:16:00,CUST100519,Enterprise,PROD1004,Camera,Electronics,173701.43,2,0.2,0.12,99.0,347402.86,69480.57,33350.67,311371.96,Store,Ship,BlueDart,Canada,Toronto,UPI,Success,Delivered,,DIWALI2025,Google,STR001,SR1002,0,
TX20250000514,2025-05-21 09:07:00,CUST101086,Enterprise,PROD1002,Tablet,Electronics,60704.61,1,0.0,0.12,49.0,60704.61,0.0,7284.55,68038.16,Online,Pickup,,India,Bengaluru,UPI,Refunded,Returned,,NEW_USER10,YouTube,STR002,,1,
TX20250000515,2025-03-22 19:23:00,CUST100539,SME,PROD1008,Monitor,Electronics,70140.64,5,0.05,0.12,99.0,350703.2,17535.16,39980.16,373247.2,Marketplace,Ship,Delhivery,UK,Leeds,PayPal,Success,Returned,SAVE5,,Facebook,STR001,,1,
TX20250000516,2025-02-05 04:27:00,CUST100470,Corporate,PROD1000,Laptop,Electronics,132619.41,1,0.05,0.12,0.0,132619.41,6630.97,15118.61,141107.05,Store,Ship,Delhivery,Germany,Frankfurt,Visa,Pending,Shipped,SAVE5,NEW_USER10,Affiliate,STR004,SR1003,0,
TX20250000517,2025-09-09 07:01:00,CUST101474,Corporate,PROD1001,Phone,Electronics,52777.47,5,0.0,0.12,0.0,263887.35,0.0,31666.48,295553.83,Online,Ship,UPS,UK,Manchester,Cash,Failed,Returned,,SUMMER_SALE,,STR004,,1,Size/fit issue
TX20250000518,2025-04-03 02:43:00,CUST101168,Corporate,PROD1006,Keyboard,Accessories,5468.26,1,0.0,0.05,49.0,5468.26,0.0,273.41,5790.67,MobileApp,Pickup,,India,Chennai,Visa,Success,Delivered,,DIWALI2025,LinkedIn,STR004,,0,
TX20250000519,2025-06-04 01:50:00,CUST100217,SME,PROD1002,Tablet,Electronics,43164.54,2,0.0,0.05,79.0,86329.08,0.0,4316.45,90724.53,Online,Pickup,,Germany,Frankfurt,NetBanking,Success,Delivered,,NEW_USER10,,STR004,,0,
TX20250000520,2025-05-28 20:29:00,CUST100927,SME,PROD1011,Desk Lamp,Home,5559.5,8,0.05,0.18,49.0,44476.0,2223.8,7605.4,49906.6,MobileApp,Ship,UPS,India,Pune,MasterCard,Success,Confirmed,SAVE15,DIWALI2025,Direct,STR003,,0,
TX20250000521,2025-01-18 12:51:00,CUST100364,Corporate,PROD1012,Router,Networking,9235.52,3,0.0,0.12,99.0,27706.56,0.0,3324.79,31130.35,Online,Ship,FedEx,USA,San Francisco,Amex,Success,Delivered,,,Instagram,STR003,,0,
TX20250000522,2025-01-01 12:19:00,CUST100885,SME,PROD1014,Power Bank,Accessories,1341.36,2,0.0,0.18,0.0,2682.72,0.0,482.89,3165.61,MobileApp,Pickup,,India,Chennai,UPI,Success,Returned,,NEW_USER10,YouTube,,,1,Late delivery
TX20250000523,2025-05-02 00:16:00,CUST100865,SME,PROD1009,Printer,Office,10075.3,3,0.0,0.05,0.0,30225.9,0.0,1511.3,31737.2,Marketplace,Digital,,Germany,Berlin,Visa,Success,Delivered,,SUMMER_SALE,Google,STR003,,0,
TX20250000524,2025-03-09 04:10:00,CUST101079,Retail,PROD1004,Camera,Electronics,111005.29,2,0.0,0.12,99.0,222010.58,0.0,26641.27,248750.85,Marketplace,Ship,UPS,Germany,Hamburg,Visa,Success,Returned,,DIWALI2025,Instagram,STR004,,1,Wrong item delivered
TX20250000525,2025-04-19 06:46:00,CUST100097,Retail,PROD1014,Power Bank,Accessories,6393.67,5,0.0,0.05,0.0,31968.35,0.0,1598.42,33566.77,Online,Digital,,Germany,Frankfurt,Visa,Success,Delivered,,NEW_USER10,LinkedIn,STR002,,0,
TX20250000526,2025-07-25 03:22:00,CUST101199,Retail,PROD1012,Router,Networking,11107.78,2,0.0,0.18,79.0,22215.56,0.0,3998.8,26293.36,Online,Ship,Delhivery,Germany,Munich,PayPal,Pending,Placed,,SOCIAL_ADS,Instagram,STR002,,0,
TX20250000527,2025-02-10 15:18:00,CUST101202,Enterprise,PROD1012,Router,Networking,13551.09,1,0.05,0.18,0.0,13551.09,677.55,2317.24,15190.78,Marketplace,Digital,,UK,Birmingham,,Pending,Placed,SAVE15,SUMMER_SALE,Direct,STR004,,0,
TX20250000528,2025-08-07 03:57:00,CUST101379,Retail,PROD1006,Keyboard,Accessories,7555.88,2,0.0,0.18,99.0,15111.76,0.0,2720.12,17930.88,Online,Ship,Delhivery,Germany,Berlin,Visa,Success,Delivered,,EMAIL_NEWS,Affiliate,STR002,,0,
TX20250000529,2025-02-09 03:33:00,CUST101266,SME,PROD1011,Desk Lamp,Home,4779.09,2,0.1,0.18,49.0,9558.18,955.82,1548.42,10199.78,Marketplace,Pickup,,India,Bengaluru,Visa,Success,Cancelled,SAVE10,SOCIAL_ADS,Facebook,,,0,
TX20250000530,2025-06-26 22:52:00,CUST100985,Corporate,PROD1010,Office Chair,Furniture,9214.39,2,0.0,0.05,0.0,18428.78,0.0,921.44,19350.22,Marketplace,Digital,,Canada,Vancouver,Visa,Success,Confirmed,,DIWALI2025,,,,0,
TX20250000531,2025-09-11 20:40:00,CUST100340,Corporate,PROD1011,Desk Lamp,Home,600.06,2,0.0,0.18,0.0,1200.12,0.0,216.02,1416.14,Marketplace,Pickup,,Germany,Berlin,Cash,Success,Shipped,,FESTIVE15,YouTube,,,0,
TX20250000532,2025-05-18 07:06:00,CUST100683,Retail,PROD1001,Phone,Electronics,25711.32,1,0.0,0.18,149.0,25711.32,0.0,4628.04,30488.36,Marketplace,Pickup,,Germany,Hamburg,Visa,Success,Delivered,,SOCIAL_ADS,Affiliate,STR001,,0,
TX20250000533,2025-03-27 14:03:00,CUST101462,Retail,PROD1008,Monitor,Electronics,87215.02,1,0.05,0.05,0.0,87215.02,4360.75,4142.71,86996.98,Marketplace,Digital,,UK,London,MasterCard,Success,Returned,,DIWALI2025,LinkedIn,STR003,,1,Damaged item
TX20250000534,2025-08-27 08:04:00,CUST100893,Retail,PROD1002,Tablet,Electronics,59821.34,3,0.15,0.12,99.0,179464.02,26919.6,18305.33,170948.75,MobileApp,Pickup,,UK,Leeds,MasterCard,Success,Returned,SAVE15,FESTIVE15,Affiliate,STR001,,1,Not as described
TX20250000535,2025-04-22 18:13:00,CUST101480,Enterprise,PROD1006,Keyboard,Accessories,1440.17,2,0.2,0.18,49.0,2880.34,576.07,414.77,2768.04,Store,Pickup,,USA,Chicago,MasterCard,Success,Confirmed,SAVE10,DIWALI2025,Google,STR002,SR1001,0,
TX20250000536,2025-01-16 23:21:00,CUST101240,Enterprise,PROD1001,Phone,Electronics,42207.98,3,0.05,0.12,0.0,126623.94,6331.2,14435.13,134727.87,Marketplace,Pickup,,USA,San Francisco,UPI,Refunded,Returned,LOYALTY,NEW_USER10,Google,STR001,,1,Not as described
TX20250000537,2025-01-31 09:09:00,CUST100065,Retail,PROD1005,Smart Watch,Wearables,3171.82,1,0.0,0.12,0.0,3171.82,0.0,380.62,3552.44,Online,Digital,,USA,New York,UPI,Success,Refunded,,EMAIL_NEWS,,STR004,,1,Not as described
TX20250000538,2025-07-28 10:31:00,CUST100547,Corporate,PROD1013,SSD 1TB,Storage,3860.59,1,0.05,0.18,0.0,3860.59,193.03,660.16,4327.72,Online,Digital,,India,Ahmedabad,PayPal,Refunded,Cancelled,SAVE5,,Direct,STR004,,0,
TX20250000539,2025-06-29 14:24:00,CUST101038,Retail,PROD1002,Tablet,Electronics,20186.31,3,0.1,0.18,79.0,60558.93,6055.89,9810.55,64392.59,Online,Ship,Delhivery,UK,Manchester,PayPal,Success,Delivered,,SOCIAL_ADS,Direct,STR001,,0,
TX20250000540,2025-02-20 03:16:00,CUST100744,SME,PROD1013,SSD 1TB,Storage,11429.86,5,0.05,0.05,99.0,57149.3,2857.47,2714.59,57105.42,Online,Ship,Delhivery,Germany,Frankfurt,PayPal,Success,Cancelled,SAVE10,NEW_USER10,Instagram,STR004,,0,
TX20250000541,2025-05-03 05:00:00,CUST100174,SME,PROD1005,Smart Watch,Wearables,6465.99,1,0.1,0.18,0.0,6465.99,646.6,1047.49,6866.88,Marketplace,Pickup,,USA,San Francisco,PayPal,Success,Delivered,WELCOME,SUMMER_SALE,YouTube,STR003,,0,
TX20250000542,2025-06-11 08:28:00,CUST100939,SME,PROD1000,Laptop,Electronics,54217.04,1,0.05,0.12,0.0,54217.04,2710.85,6180.74,57686.93,MobileApp,Ship,Delhivery,Canada,Toronto,Visa,Success,Refunded,,,YouTube,,,1,Wrong item delivered
TX20250000543,2025-03-22 16:11:00,CUST101313,Corporate,PROD1014,Power Bank,Accessories,4927.65,2,0.0,0.18,0.0,9855.3,0.0,1773.95,11629.25,Online,Digital,,Canada,Montreal,Amex,Pending,Cancelled,,EMAIL_NEWS,Instagram,STR002,,0,
TX20250000544,2025-03-22 02:25:00,CUST100704,Retail,PROD1013,SSD 1TB,Storage,4885.8,4,0.1,0.12,0.0,19543.2,1954.32,2110.67,19699.55,MobileApp,Digital,,Germany,Frankfurt,NetBanking,Pending,Cancelled,,FESTIVE15,Affiliate,STR002,,0,
TX20250000545,2025-05-26 16:18:00,CUST100828,Corporate,PROD1014,Power Bank,Accessories,5627.68,1,0.1,0.12,79.0,5627.68,562.77,607.79,5751.7,Online,Ship,UPS,Canada,Montreal,Amex,Success,Returned,LOYALTY,NEW_USER10,Facebook,,,1,Size/fit issue
TX20250000546,2025-06-11 22:03:00,CUST101130,SME,PROD1008,Monitor,Electronics,52954.37,2,0.05,0.12,79.0,105908.74,5295.44,12073.6,112765.9,MobileApp,Ship,UPS,India,Pune,MasterCard,Success,Delivered,SAVE15,,,STR002,,0,
TX20250000547,2025-06-17 18:52:00,CUST101284,SME,PROD1001,Phone,Electronics,51917.22,4,0.1,0.05,0.0,207668.88,20766.89,9345.1,196247.09,Online,Pickup,,UK,London,UPI,Refunded,Refunded,SAVE15,FESTIVE15,Facebook,STR002,,1,Size/fit issue
TX20250000548,2025-03-05 02:18:00,CUST100582,Corporate,PROD1011,Desk Lamp,Home,2741.39,1,0.1,0.12,0.0,2741.39,274.14,296.07,2763.32,MobileApp,Ship,Delhivery,UK,Manchester,Cash,Success,Confirmed,SAVE5,EMAIL_NEWS,YouTube,,,0,
TX20250000549,2025-07-15 11:22:00,CUST100127,Enterprise,PROD1014,Power Bank,Accessories,2694.26,5,0.0,0.05,0.0,13471.3,0.0,673.57,14144.87,Marketplace,Ship,UPS,Germany,Berlin,Amex,Success,Delivered,,EMAIL_NEWS,YouTube,STR002,,0,
TX20250000550,2025-07-25 23:54:00,CUST101196,Enterprise,PROD1010,Office Chair,Furniture,15578.41,5,0.15,0.12,0.0,77892.05,11683.81,7944.99,74153.23,Marketplace,Digital,,Germany,Frankfurt,Cash,Success,Confirmed,,SOCIAL_ADS,Affiliate,STR001,,0,
TX20250000551,2025-07-29 19:15:00,CUST101051,Retail,PROD1011,Desk Lamp,Home,1479.2,1,0.0,0.05,49.0,1479.2,0.0,73.96,1602.16,Marketplace,Pickup,,India,Bengaluru,,Pending,Refunded,,EMAIL_NEWS,YouTube,,,1,Size/fit issue
TX20250000552,2025-05-13 11:16:00,CUST100247,SME,PROD1009,Printer,Office,42334.77,2,0.1,0.12,0.0,84669.54,8466.95,9144.31,85346.9,Online,Digital,,USA,New York,Amex,Refunded,Returned,SAVE10,DIWALI2025,,STR001,,1,Not as described
TX20250000553,2025-03-10 21:55:00,CUST101207,Enterprise,PROD1000,Laptop,Electronics,118375.98,1,0.0,0.12,79.0,118375.98,0.0,14205.12,132660.1,Store,Ship,DHL,USA,Boston,UPI,Success,Shipped,,DIWALI2025,Affiliate,STR003,SR1003,0,
TX20250000554,2025-07-16 01:29:00,CUST100691,Enterprise,PROD1007,Mouse,Accessories,2493.96,8,0.05,0.18,79.0,19951.68,997.58,3411.74,22444.84,MobileApp,Ship,BlueDart,Canada,Calgary,PayPal,Success,Confirmed,SAVE10,,YouTube,STR003,,0,
TX20250000555,2025-03-20 22:13:00,CUST100809,SME,PROD1008,Monitor,Electronics,71603.66,4,0.05,0.05,0.0,286414.64,14320.73,13604.7,285698.61,Marketplace,Digital,,UK,London,COD,Failed,Delivered,,EMAIL_NEWS,Instagram,STR004,,0,
TX20250000556,2025-05-28 23:17:00,CUST100253,Retail,PROD1003,Headphones,Electronics,16989.89,7,0.0,0.18,0.0,118929.23,0.0,21407.26,140336.49,Online,Digital,,Canada,Vancouver,PayPal,Success,Placed,,SOCIAL_ADS,Google,,,0,
TX20250000557,2025-03-03 09:16:00,CUST100563,Corporate,PROD1003,Headphones,Electronics,2573.69,2,0.2,0.18,79.0,5147.38,1029.48,741.22,4938.12,Marketplace,Ship,BlueDart,Canada,Montreal,Amex,Success,Returned,SAVE5,DIWALI2025,Google,STR003,,1,Damaged item
TX20250000558,2025-03-23 19:40:00,CUST101081,SME,PROD1006,Keyboard,Accessories,2033.3,2,0.0,0.12,79.0,4066.6,0.0,487.99,4633.59,Online,Ship,FedEx,India,Bengaluru,MasterCard,Success,Delivered,,NEW_USER10,YouTube,STR001,,0,
TX20250000559,2025-04-08 02:15:00,CUST100120,SME,PROD1002,Tablet,Electronics,51734.13,2,0.05,0.05,0.0,103468.26,5173.41,4914.74,103209.59,Online,Pickup,,Germany,Berlin,MasterCard,Success,Shipped,SAVE10,DIWALI2025,Direct,,,0,
TX20250000560,2025-07-02 06:26:00,CUST100490,Corporate,PROD1007,Mouse,Accessories,823.27,8,0.0,0.18,0.0,6586.16,0.0,1185.51,7771.67,Marketplace,Ship,DHL,UK,London,MasterCard,Success,Confirmed,,DIWALI2025,Facebook,,,0,
TX20250000561,2025-04-18 18:19:00,CUST100551,Retail,PROD1003,Headphones,Electronics,2384.04,3,0.05,0.18,79.0,7152.12,357.61,1223.01,8096.52,MobileApp,Pickup,,Canada,Calgary,UPI,Pending,Shipped,LOYALTY,EMAIL_NEWS,Google,STR002,,0,
TX20250000562,2025-05-14 14:26:00,CUST100344,Corporate,PROD1008,Monitor,Electronics,62786.21,4,0.05,0.12,0.0,251144.84,12557.24,28630.51,267218.11,Marketplace,Ship,FedEx,India,Ahmedabad,,Pending,Cancelled,SAVE15,,,STR003,,0,
TX20250000563,2025-04-10 01:28:00,CUST101224,SME,PROD1013,SSD 1TB,Storage,4979.69,1,0.0,0.18,79.0,4979.69,0.0,896.34,5955.03,Marketplace,Pickup,,USA,Chicago,Cash,Success,Shipped,,FESTIVE15,Direct,STR002,,0,
TX20250000564,2025-02-28 21:50:00,CUST100183,Enterprise,PROD1011,Desk Lamp,Home,5368.17,1,0.05,0.05,0.0,5368.17,268.41,254.99,5354.75,MobileApp,Digital,,Canada,Montreal,COD,Success,Delivered,,EMAIL_NEWS,LinkedIn,STR002,,0,
TX20250000565,2025-04-08 12:27:00,CUST100535,Enterprise,PROD1004,Camera,Electronics,121142.88,2,0.15,0.05,79.0,242285.76,36342.86,10297.15,216319.05,Store,Pickup,,USA,Seattle,,Pending,Refunded,SAVE5,SOCIAL_ADS,,STR004,,1,Wrong item delivered
TX20250000566,2025-03-24 00:09:00,CUST101377,Corporate,PROD1006,Keyboard,Accessories,3492.76,5,0.0,0.18,79.0,17463.8,0.0,3143.48,20686.28,Marketplace,Pickup,,Canada,Toronto,PayPal,Success,Confirmed,,,Affiliate,,,0,
TX20250000567,2025-06-25 05:16:00,CUST100722,Enterprise,PROD1013,SSD 1TB,Storage,7733.34,4,0.0,0.18,149.0,30933.36,0.0,5568.0,36650.36,Store,Pickup,,USA,Boston,,Failed,Confirmed,,SUMMER_SALE,Affiliate,STR001,SR1001,0,
TX20250000568,2025-03-26 14:14:00,CUST100040,SME,PROD1010,Office Chair,Furniture,20979.55,2,0.0,0.18,199.0,41959.1,0.0,7552.64,49710.74,Store,Ship,DHL,India,Pune,Cash,Success,Refunded,,NEW_USER10,Affiliate,STR002,,1,Not as described
TX20250000569,2025-04-02 16:42:00,CUST100401,Enterprise,PROD1001,Phone,Electronics,63478.88,1,0.05,0.12,0.0,63478.88,3173.94,7236.59,67541.53,Marketplace,Ship,UPS,Canada,Vancouver,NetBanking,Success,Delivered,SAVE10,SUMMER_SALE,Direct,STR004,,0,
TX20250000570,2025-04-23 20:22:00,CUST100133,Corporate,PROD1004,Camera,Electronics,29902.94,7,0.0,0.18,0.0,209320.58,0.0,37677.7,246998.28,MobileApp,Digital,,UK,Manchester,Cash,Success,Refunded,,FESTIVE15,Instagram,STR004,,1,
TX20250000571,2025-08-13 13:04:00,CUST100929,Retail,PROD1006,Keyboard,Accessories,1078.59,7,0.0,0.18,49.0,7550.13,0.0,1359.02,8958.15,Online,Pickup,,Germany,Frankfurt,MasterCard,Success,Delivered,,NEW_USER10,,STR001,,0,
TX20250000572,2025-03-03 00:10:00,CUST100096,SME,PROD1014,Power Bank,Accessories,4447.26,2,0.0,0.12,149.0,8894.52,0.0,1067.34,10110.86,Marketplace,Pickup,,India,Kolkata,MasterCard,Success,Delivered,,,Facebook,STR003,,0,
TX20250000573,2025-05-07 18:35:00,CUST100152,Corporate,PROD1003,Headphones,Electronics,16842.62,2,0.0,0.05,79.0,33685.24,0.0,1684.26,35448.5,Store,Pickup,,India,Mumbai,Visa,Success,Placed,,EMAIL_NEWS,LinkedIn,STR003,SR1001,0,
TX20250000574,2025-03-06 22:55:00,CUST100220,Enterprise,PROD1003,Headphones,Electronics,17787.74,1,0.1,0.12,49.0,17787.74,1778.77,1921.08,17979.05,Online,Pickup,,Canada,Vancouver,,Pending,Cancelled,LOYALTY,EMAIL_NEWS,Direct,STR003,,0,
TX20250000575,2025-09-10 05:42:00,CUST100255,Retail,PROD1000,Laptop,Electronics,93833.19,1,0.0,0.05,149.0,93833.19,0.0,4691.66,98673.85,Marketplace,Pickup,,India,Bengaluru,Visa,Failed,Placed,,FESTIVE15,YouTube,,,0,
TX20250000576,2025-05-17 17:55:00,CUST100208,Retail,PROD1008,Monitor,Electronics,72139.36,2,0.1,0.05,79.0,144278.72,14427.87,6492.54,136422.39,Store,Pickup,,Germany,Berlin,UPI,Success,Returned,WELCOME,FESTIVE15,,STR004,SR1003,1,
TX20250000577,2025-08-18 07:35:00,CUST100876,Retail,PROD1005,Smart Watch,Wearables,19888.33,1,0.1,0.18,49.0,19888.33,1988.83,3221.91,21170.41,Online,Pickup,,Canada,Montreal,UPI,Success,Placed,SAVE10,SOCIAL_ADS,Direct,STR004,,0,
TX20250000578,2025-03-04 21:10:00,CUST101173,Corporate,PROD1010,Office Chair,Furniture,16174.6,1,0.05,0.18,49.0,16174.6,808.73,2765.86,18180.73,Store,Pickup,,Germany,Frankfurt,PayPal,Success,Shipped,SAVE15,EMAIL_NEWS,,STR001,SR1001,0,
TX20250000579,2025-04-17 21:23:00,CUST101197,Enterprise,PROD1008,Monitor,Electronics,83877.29,1,0.1,0.18,49.0,83877.29,8387.73,13588.12,89126.68,Store,Pickup,,Canada,Vancouver,Visa,Success,Shipped,SAVE10,NEW_USER10,,STR002,,0,
